Sample_ID	Population
EPI_ISL_13767026	OMICRON_2022_AFRICA
EPI_ISL_13767027	OMICRON_2022_AFRICA
EPI_ISL_13767028	OMICRON_2022_AFRICA
EPI_ISL_13767030	OMICRON_2022_AFRICA
EPI_ISL_13767031	OMICRON_2022_AFRICA
EPI_ISL_13767033	OMICRON_2022_AFRICA
EPI_ISL_13767035	OMICRON_2022_AFRICA
EPI_ISL_13767036	OMICRON_2022_AFRICA
EPI_ISL_13767037	OMICRON_2022_AFRICA
EPI_ISL_13767039	OMICRON_2022_AFRICA
EPI_ISL_13767040	OMICRON_2022_AFRICA
EPI_ISL_13767041	OMICRON_2022_AFRICA
EPI_ISL_13767042	OMICRON_2022_AFRICA
EPI_ISL_13767044	OMICRON_2022_AFRICA
EPI_ISL_13767045	OMICRON_2022_AFRICA
EPI_ISL_13767046	OMICRON_2022_AFRICA
EPI_ISL_13767047	OMICRON_2022_AFRICA
EPI_ISL_13767048	OMICRON_2022_AFRICA
EPI_ISL_13767050	OMICRON_2022_AFRICA
EPI_ISL_13767053	OMICRON_2022_AFRICA
EPI_ISL_13767054	OMICRON_2022_AFRICA
